"file","series","year","severity","check","detail"
"asia/japa016x.rwl","Smx013b",1830,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1830 but the ID continues; a 30-year gap separates the two blocks"
"asia/japa016x.rwl","Smx015a",1660,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1660 but the ID continues; a 60-year gap separates the two blocks"
"asia/japa016x.rwl","Smx01a",1930,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1930 but the ID continues; a 55-year gap separates the two blocks"
"asia/japa016x.rwl","Smx01b",1800,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1800 but the ID continues; a 17-year gap separates the two blocks"
"asia/japa016x.rwl","Smx04b",1840,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1840 but the ID continues; a 6-year gap separates the two blocks"
"asia/japa016x.rwl","Smx14",1870,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1870 but the ID continues; a 27-year gap separates the two blocks"
"asia/japa016x.rwl","Smx15",1960,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1960 but the ID continues; a 3-year gap separates the two blocks"
"asia/japa016x.rwl","Smx17a",1900,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1900 but the ID continues; a 2-year gap separates the two blocks"
"asia/japa016x.rwl","Smx18a",1750,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1750 but the ID continues; a 50-year gap separates the two blocks"
"asia/japa016x.rwl","Smx18b",1820,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1820 but the ID continues; a 55-year gap separates the two blocks"
"asia/japa016x.rwl","Smx20a",1910,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1910 but the ID continues; a 5-year gap separates the two blocks"
"asia/japa016x.rwl","Smx20b",1770,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1770 but the ID continues; a 20-year gap separates the two blocks"
"asia/japa016x.rwl","Smx27b",1960,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1960 but the ID continues; a 16-year gap separates the two blocks"
"asia/japa016x.rwl","Smx28b",1780,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1780 but the ID continues; a 43-year gap separates the two blocks"
"asia/japa016x.rwl","Smx30",1840,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1840 but the ID continues; a 3-year gap separates the two blocks"
"asia/japa016x.rwl","Smx31a",1940,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1940 but the ID continues; a 2-year gap separates the two blocks"
"asia/japa017.rwl","YKA03b2",1481,"accepted practice","interior year gap","127 year(s) missing (1481-1689); read.tucson fills these with 0"
"asia/japa017.rwl","YKA04a2",1469,"accepted practice","interior year gap","161 year(s) missing (1469-1629); read.tucson fills these with 0"
"asia/japa017.rwl","YKA10a2",1473,"accepted practice","interior year gap","5 year(s) missing (1473-1477); read.tucson fills these with 0"
"asia/japa017.rwl","YKA12c1",1828,"accepted practice","interior year gap","4 year(s) missing (1828-1831); read.tucson fills these with 0"
"asia/japa017.rwl","YKA24b3c",1360,"accepted practice","interior year gap","20 year(s) missing (1360-1379); read.tucson fills these with 0"
"asia/japa017.rwl","YKA27b1",1725,"accepted practice","interior year gap","4 year(s) missing (1725-1939); read.tucson fills these with 0"
"asia/japa017.rwl","YKA29a1",1911,"accepted practice","interior year gap","5 year(s) missing (1911-1915); read.tucson fills these with 0"
"asia/japa017.rwl","YKA29b2",1524,"accepted practice","interior year gap","5 year(s) missing (1524-1541); read.tucson fills these with 0"
"asia/japa017.rwl","YKA03b2",1480,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1480 but the ID continues; a 70-year gap separates the two blocks"
"asia/japa017.rwl","YKA04a2",1460,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1460 but the ID continues; a 162-year gap separates the two blocks"
"asia/japa017.rwl","YKA10a2",1470,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1470 but the ID continues; a 6-year gap separates the two blocks"
"asia/japa017.rwl","YKA12c1",1823,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1823 but the ID continues; a 5-year gap separates the two blocks"
"asia/japa017.rwl","YKA24b3c",1350,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1350 but the ID continues; a 21-year gap separates the two blocks"
"asia/japa017.rwl","YKA27b1",1720,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1720 but the ID continues; a 2-year gap separates the two blocks"
"asia/japa017.rwl","YKA29a1",1910,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1910 but the ID continues; a 6-year gap separates the two blocks"
"asia/japa017.rwl","YKA29b2",1520,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1520 but the ID continues; a 5-year gap separates the two blocks"
"asia/japa017x.rwl","mx09a1",1874,"accepted practice","interior year gap","6 year(s) missing (1874-1907); read.tucson fills these with 0"
"asia/japa017x.rwl","mx16d1",1862,"accepted practice","interior year gap","13 year(s) missing (1862-1910); read.tucson fills these with 0"
"asia/japa017x.rwl","mx20a6-8",1857,"accepted practice","interior year gap","3 year(s) missing (1857-1859); read.tucson fills these with 0"
"asia/japa017x.rwl","mx09a1",1870,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1870 but the ID continues; a 3-year gap separates the two blocks"
"asia/japa017x.rwl","mx16d1",1860,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1860 but the ID continues; a 9-year gap separates the two blocks"
"asia/japa017x.rwl","mx20a6-8",1850,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1850 but the ID continues; a 4-year gap separates the two blocks"
"asia/japa018.rwl","YKCrw05b",1132,"accepted practice","interior year gap","9 year(s) missing (1132-1140); read.tucson fills these with 0"
"asia/japa018.rwl","YKCrw05c",1696,"accepted practice","interior year gap","52 year(s) missing (1696-1747); read.tucson fills these with 0"
"asia/japa018.rwl","YKCrw11a",1829,"accepted practice","interior year gap","50 year(s) missing (1829-1878); read.tucson fills these with 0"
"asia/japa018.rwl","YKCrw27b",1702,"accepted practice","interior year gap","10 year(s) missing (1702-1711); read.tucson fills these with 0"
"asia/japa018.rwl","YKCrw32b",1971,"accepted practice","interior year gap","2 year(s) missing (1971-1972); read.tucson fills these with 0"
"asia/japa018.rwl","YKCrw05b",1130,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1130 but the ID continues; a 10-year gap separates the two blocks"
"asia/japa018.rwl","YKCrw05c",1690,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1690 but the ID continues; a 53-year gap separates the two blocks"
"asia/japa018x.rwl","mx05c",1696,"accepted practice","interior year gap","52 year(s) missing (1696-1747); read.tucson fills these with 0"
"asia/japa018x.rwl","mx11a",1829,"accepted practice","interior year gap","50 year(s) missing (1829-1878); read.tucson fills these with 0"
"asia/japa018x.rwl","mx27b",1702,"accepted practice","interior year gap","10 year(s) missing (1702-1711); read.tucson fills these with 0"
"asia/japa018x.rwl","mx32b",1971,"accepted practice","interior year gap","2 year(s) missing (1971-1972); read.tucson fills these with 0"
"asia/japa018x.rwl","mx05c",1690,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1690 but the ID continues; a 53-year gap separates the two blocks"
"asia/kyrg012.rwl","koee1b",1734,"accepted practice","interior year gap","27 year(s) missing (1734-1760); read.tucson fills these with 0"
"asia/kyrg012.rwl","koee1b",1730,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1730 but the ID continues; a 28-year gap separates the two blocks"
"asia/kyrg013.rwl","eng13b",1560,"accepted practice","interior year gap","9 year(s) missing (1560-1568); read.tucson fills these with 0"
"asia/kyrg013.rwl","eng14a",1827,"accepted practice","interior year gap","2 year(s) missing (1827-1828); read.tucson fills these with 0"
"asia/kyrg013.rwl","eng24c",1375,"accepted practice","interior year gap","24 year(s) missing (1375-1557); read.tucson fills these with 0"
"asia/kyrg013.rwl","eng25a",1700,"accepted practice","interior year gap","134 year(s) missing (1700-1899); read.tucson fills these with 0"
"asia/kyrg013.rwl","eng25b",1546,"accepted practice","interior year gap","3 year(s) missing (1546-1548); read.tucson fills these with 0"
"asia/kyrg013.rwl","eng26b",1846,"accepted practice","interior year gap","9 year(s) missing (1846-1854); read.tucson fills these with 0"
"asia/kyrg013.rwl","eng29b",1823,"accepted practice","interior year gap","6 year(s) missing (1823-1828); read.tucson fills these with 0"
"asia/kyrg013.rwl","eng32a",1629,"accepted practice","interior year gap","6 year(s) missing (1629-1811); read.tucson fills these with 0"
"asia/kyrg013.rwl","eng33a",1831,"accepted practice","interior year gap","8 year(s) missing (1831-1838); read.tucson fills these with 0"
"asia/kyrg013.rwl","eng33b",1850,"accepted practice","interior year gap","9 year(s) missing (1850-1858); read.tucson fills these with 0"
"asia/kyrg013.rwl","eng13b",1550,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1550 but the ID continues; a 10-year gap separates the two blocks"
"asia/kyrg013.rwl","eng14a",1820,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1820 but the ID continues; a 3-year gap separates the two blocks"
"asia/kyrg013.rwl","eng24c",1370,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1370 but the ID continues; a 5-year gap separates the two blocks"
"asia/kyrg013.rwl","eng25a",1690,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1690 but the ID continues; a 10-year gap separates the two blocks"
"asia/kyrg013.rwl","eng25b",1540,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1540 but the ID continues; a 4-year gap separates the two blocks"
"asia/kyrg013.rwl","eng26b",1840,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1840 but the ID continues; a 10-year gap separates the two blocks"
"asia/kyrg013.rwl","eng29b",1820,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1820 but the ID continues; a 7-year gap separates the two blocks"
"asia/kyrg013.rwl","eng32a",1620,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1620 but the ID continues; a 4-year gap separates the two blocks"
"asia/kyrg013.rwl","eng33a",1830,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1830 but the ID continues; a 9-year gap separates the two blocks"
"asia/kyrg013.rwl","eng33b",1840,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1840 but the ID continues; a 10-year gap separates the two blocks"
"asia/kyrg014.rwl","kok12a",1870,"accepted practice","interior year gap","65 year(s) missing (1870-1934); read.tucson fills these with 0"
